Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Ô_CLS_CLASSIFICAÇÃO_SOLIBRI
IfcDistributionPort;CABLECARRIER;Port_1680757_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0zX4fKzc7QFE4ehbTdF5Mu;Sanca, cortineiro e testeira
IfcDistributionPort;CABLECARRIER;Port_1680757_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3vbHOIgd6$FQluzrRT1HeC;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680757_3;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0_AuftF9KB63NTVV4LAEu0;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680757_4;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3LEtSJvcL0BTaSiSIKpuzG;Sanca, cortineiro e testeira
IfcDistributionPort;CABLE;Port_1680757_5;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3DxJxqgWaak8bt2DluCHH8;Sanca, cortineiro e testeira
IfcDistributionPort;CABLE;Port_1680757_6;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2mb8UMZhOoxD0LkgMpcssA;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680757_7;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;09wkY6BJk81cFJe4i9yuTI;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680757_8;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2k3vuiMdPpTGFHnp7Ggm6_;Sanca, cortineiro e testeira
IfcDistributionPort;CABLECARRIER;Port_1680759_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;07XlFbQGlQLcSPsNirS0j3;Sanca, cortineiro e testeira
IfcDistributionPort;CABLECARRIER;Port_1680759_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2LyWwImONc1G33G8U6aNUw;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680759_3;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0kfhByjz$v5DKkgV75elkT;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680759_4;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2u4hbc2UQK3wJCjDKqzzCy;Sanca, cortineiro e testeira
IfcDistributionPort;CABLE;Port_1680759_5;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0MfL3yK69aiDuFM1ki5RZo;Sanca, cortineiro e testeira
IfcDistributionPort;CABLE;Port_1680759_6;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3OD7P1tn9TT4E0UXrL2n73;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680759_7;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3huSWl3ywrlcM6UZVwEGqu;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680759_8;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0Jt9J9R0NClX$jMYzc99p9;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680762_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2yLgW97u2ZLDaCt_M1t6ge;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680768_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1QMElfs0Dl8xR6xD7uNg3W;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680762_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2vi$1BConZMHbFy7168NvK;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1682340_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1S$fQe_sooJwB$b_ek15ab;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680764_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1a7$dzWNnYmPt2WIa_D6jf;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680775_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2lH$NP5Bk69B3mq_jxrpyd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680764_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3uRqNprw3FO8R$G3bknXNh;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1682346_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;27rzx28dcO$h6ZOAHpxSHd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680768_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3hrk1hot_ejNOZnuocTp7U;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680773_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2$6RXTMl4TEK_h2HeJeB_T;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680771_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3qL2ZZKDMBASgNmfcOEoVD;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680771_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3x63vliBUPKvQZfaa3Q5cZ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680775_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3n5GB13j_n$CbxxKgP9DBc;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680773_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2vIVBD6iiZikUzNFtI$hN$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680778_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1YAAHSUeewVSOx4NMSOe8p;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680853_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0uMvQCTREyfFnyeI5zl8xk;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680778_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2HxRZtB54Pm5$ZLxtYX2HV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680856_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2Onrjyfdh0E$sKcT2OOZP$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680780_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3lWSRJmXuTpofyexlXwN2C;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680886_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3SeQgv2Ecbg0g63aMzB8xa;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680780_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0bZdCTd0QnyOP$fSAj6ugg;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681767_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0FASilI0pMNFNA0V1tX_KM;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680782_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2dtsC2CKi0rMh6MOI54fVk;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680859_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0yf3yBF2gZet7WEicSWmNh;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680782_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3rT93N8VkGms_dZYsTV_RL;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758756_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3A$a0AxAYM21LwpYualSFX;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680784_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0bCKKOYnfRe5tDOTN_AkMn;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680880_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3fh0AnhHys3LRxrXOAj0Z8;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680784_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;36zFmLa7Yq73QMZ422DHuz;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681764_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0GY9fD1w36nr0u3oD2qoed;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680792_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3znwFH_Nd1G$HXxgXi3Nis;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680826_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2pBItw7Aiu744zqtpBt6Wv;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680792_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2jTEuyPhssmAXQIOiUk9dm;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681773_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1_ilR1OxtJqCszNWezO1XZ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680794_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1g0k$Foln0oZT66J4ksujd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680802_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0gN223da8hc3_W6v8V7flb;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680794_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0lFgbGzuU7M8b$FaAGSwVc;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758797_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3rUdNd$VkUNELH7EuH4ad5;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680796_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1lMHyvDZYnWZq5WieePMSq;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758810_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2MOHgIFQ7PnoZCkAEo1K6M;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680796_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;37xlk6qLtxyyZ2lkA8nPQL;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681773_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1M6T0VQY0fNUzjdyB5lZ2$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680799_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;02bzev7qINBdpfhl2VTfFT;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1687950_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0lbQ3ZsowjjEwpwJ3YmYN9;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680799_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3zYsDelGPlKQRV5SOK9EJ_;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680802_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0Mnfp8Au_bz6Der5LUhk_X;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680814_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3KgKtddA1oN1dMvKXOwFys;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1687924_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1aLuF7VqDudY4mdOERkEq2;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680814_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3IWG2xsnl0EwZBKaaKD9Fg;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1687950_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0wavTqZ_5ubGMEAwugDLqt;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680826_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3Nptm88gK40IpMPx7O_ZLd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1687933_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3tWUYBbWN8bGlCTqAoGPcv;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680829_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2lei3DsJZwM4eUoPqlN6iX;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758788_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2FkHBcYaj38OOoMRwRQbev;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680829_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2l3tCLj9wUdW2ui9PJUy0I;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681767_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1snitvs2S2o_gpiCzXuaQ0;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680832_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;237sJZ4q6TrC0QfnNfoCcJ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758775_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0x7m7AxTVPoQ1qTiGy$$QQ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680832_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3wL2lMjizCkWCpEtH_E$w1;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680856_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0bd5xclQWQ663sqHpExkzx;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680835_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0L$2rj4S55HORuNHj2uGfc;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758766_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;06nTDWJ58ADDObakJL9v_f;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680835_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0064XjrrpHThRyTBKi$$R0;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1681764_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1T8fdQcnNrUEJrgGsxnqI8;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680838_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;36yXYnPQaVxVIFmUBBG8VW;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758753_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2dACk34WfEgdQp8VIBRHTi;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680838_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0mMNIPKzoyVahhOb4CN3vv;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1758756_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1ELo0S4ywqavdycpEVrr8o;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680841_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;08tB4e61VcJsd$3h9N31cs;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680910_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2wT9Jdhz5Nu5qa4e8ItNUY;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680841_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2rVwmx_lqapaVHZyb59TXR;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680843_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0EDGPHSUm8IIyMVUxvTjif;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680916_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2okNmC_$ZqAlj7nn1hblrU;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680843_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1dFx$5rhsSIs$Ie2L3URsW;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680845_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0SYCO_rhbP0yYtjZ6mzYuk;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680895_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0vs7Ily4nOL1ppu4zqeQSy;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680845_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1QdwNphYwicKLtLwCKDv9c;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680847_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2J$dAkf_$TmlFomL69hapc;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680901_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0m20I1ksH$4mE9t3UMvLDE;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680847_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1PaBYb9EmoOHwDJByOrikV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680853_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0H0zBppLXIMLE0gY9x8uMN;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680871_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3Ch6HWhHkFTU$7$EofVuet;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680859_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;374_79P7to4b02tWsm_ASs;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680868_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1YYL1zlknSLcmLVbOKXWiw;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680865_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;11aLxMTN8OwCeS6NBi0Jah;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680877_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0YB6gPcQEe6PYyilQF85Ee;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680865_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0SRb0_eD4vrCr$ZAC4U05J;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680880_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1ZXAL00UqAT$O3pLD0AbQe;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680868_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1UtqnqNg2TmiQEhb5ARdTC;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680898_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;06dgrHh3bBCrc4cjbrRbhY;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680871_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1jnX$vR29dXgsOijmrZjK4;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680913_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3$tPsY__vEYy7Y9fFip0oe;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680874_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0rE_kKQ6QUU3TUMi_Z1zz7;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680883_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1wrlbRLyxbdJ84lpqPWM2T;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680874_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3XGU$BFHt$WclL0dvjOgh5;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680886_2;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2zKILnEJVOUkQmAsvz9hJI;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680877_1;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2Zv1YFiRwPhyQq6pYTsizi;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1680892_0;07. TGD;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0AwrbTVpevurDHRHnHjUjX;Sanca, cortineiro e testeira
